,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,trackName,trackArtist,playlistName
65,0.217,0.905,2,-4.103,1,0.0752,0.000289,0.00011,0.222,0.236,96.95,audio_features,5wQnmLuC1W7ATsArWACrgW,spotify:track:5wQnmLuC1W7ATsArWACrgW,https://api.spotify.com/v1/tracks/5wQnmLuC1W7ATsArWACrgW,https://api.spotify.com/v1/audio-analysis/5wQnmLuC1W7ATsArWACrgW,311107,4,Welcome to the Black Parade,My Chemical Romance,lisede bana pamukçu derlerdi
66,0.274,0.965,0,-4.568,1,0.103,0.00022,0.0,0.104,0.23,194.265,audio_features,7D50nnDRmIkn3D9xnmhCXk,spotify:track:7D50nnDRmIkn3D9xnmhCXk,https://api.spotify.com/v1/tracks/7D50nnDRmIkn3D9xnmhCXk,https://api.spotify.com/v1/audio-analysis/7D50nnDRmIkn3D9xnmhCXk,174613,4,Heaven Help Us,My Chemical Romance,lisede bana pamukçu derlerdi
67,0.236,0.799,4,-5.167,0,0.0939,0.0136,0.0,0.0948,0.303,208.951,audio_features,0Zh3tKIphLOvQux4dA6PFZ,spotify:track:0Zh3tKIphLOvQux4dA6PFZ,https://api.spotify.com/v1/tracks/0Zh3tKIphLOvQux4dA6PFZ,https://api.spotify.com/v1/audio-analysis/0Zh3tKIphLOvQux4dA6PFZ,279027,4,Mama,My Chemical Romance,lisede bana pamukçu derlerdi
68,0.188,0.952,0,-4.499,1,0.201,0.00138,0.000856,0.381,0.152,155.973,audio_features,2pONuBYwWrNm9jcJH6hmPc,spotify:track:2pONuBYwWrNm9jcJH6hmPc,https://api.spotify.com/v1/tracks/2pONuBYwWrNm9jcJH6hmPc,https://api.spotify.com/v1/audio-analysis/2pONuBYwWrNm9jcJH6hmPc,283467,4,Sleep,My Chemical Romance,lisede bana pamukçu derlerdi
69,0.445,0.977,0,-2.674,1,0.0995,0.000347,0.0235,0.126,0.239,105.825,audio_features,7j2Bmzpnf6RwEWEQ2sv8Ho,spotify:track:7j2Bmzpnf6RwEWEQ2sv8Ho,https://api.spotify.com/v1/tracks/7j2Bmzpnf6RwEWEQ2sv8Ho,https://api.spotify.com/v1/audio-analysis/7j2Bmzpnf6RwEWEQ2sv8Ho,184000,4,House of Wolves,My Chemical Romance,lisede bana pamukçu derlerdi
70,0.357,0.996,3,-3.496,0,0.103,0.0012,0.0,0.35,0.278,183.039,audio_features,7wzNovIu5urOjulGX4VzFo,spotify:track:7wzNovIu5urOjulGX4VzFo,https://api.spotify.com/v1/tracks/7wzNovIu5urOjulGX4VzFo,https://api.spotify.com/v1/audio-analysis/7wzNovIu5urOjulGX4VzFo,175453,4,Boy Division,My Chemical Romance,lisede bana pamukçu derlerdi
71,0.278,0.936,7,-5.986,1,0.107,0.000401,0.0,0.335,0.34,119.088,audio_features,1mWMGKUaL7EyYIIveqlKC0,spotify:track:1mWMGKUaL7EyYIIveqlKC0,https://api.spotify.com/v1/tracks/1mWMGKUaL7EyYIIveqlKC0,https://api.spotify.com/v1/audio-analysis/1mWMGKUaL7EyYIIveqlKC0,132547,4,This Is the Best Day Ever,My Chemical Romance,lisede bana pamukçu derlerdi
72,0.435,0.864,0,-4.227,0,0.0644,0.00634,1.49e-05,0.124,0.176,149.799,audio_features,5xFuYnKruaC6AVbg9GDHuv,spotify:track:5xFuYnKruaC6AVbg9GDHuv,https://api.spotify.com/v1/tracks/5xFuYnKruaC6AVbg9GDHuv,https://api.spotify.com/v1/audio-analysis/5xFuYnKruaC6AVbg9GDHuv,281533,4,Here Comes The Rain Again,Hypnogaja,lisede bana pamukçu derlerdi
73,0.243,0.931,11,-2.731,0,0.0915,0.00437,0.0143,0.072,0.333,94.007,audio_features,6e0WQZoIomyqXtAvNmHK46,spotify:track:6e0WQZoIomyqXtAvNmHK46,https://api.spotify.com/v1/tracks/6e0WQZoIomyqXtAvNmHK46,https://api.spotify.com/v1/audio-analysis/6e0WQZoIomyqXtAvNmHK46,348333,3,Unleashed,Epica,lisede bana pamukçu derlerdi
74,0.383,0.946,1,-8.122,0,0.0789,0.000328,1.13e-06,0.0537,0.534,108.591,audio_features,5gNVTfD1L6QrPgOf0wFo0q,spotify:track:5gNVTfD1L6QrPgOf0wFo0q,https://api.spotify.com/v1/tracks/5gNVTfD1L6QrPgOf0wFo0q,https://api.spotify.com/v1/audio-analysis/5gNVTfD1L6QrPgOf0wFo0q,231097,4,"Honey, This Mirror Isn't Big Enough for the Two of Us",My Chemical Romance,lisede bana pamukçu derlerdi
75,0.434,0.939,4,-2.983,0,0.0593,0.0425,0.0,0.491,0.569,159.932,audio_features,0nkzd3yNniB767zSDDdLZ3,spotify:track:0nkzd3yNniB767zSDDdLZ3,https://api.spotify.com/v1/tracks/0nkzd3yNniB767zSDDdLZ3,https://api.spotify.com/v1/audio-analysis/0nkzd3yNniB767zSDDdLZ3,209493,4,Awake and Alive,Skillet,lisede bana pamukçu derlerdi
76,0.316,0.908,4,-5.455,0,0.0779,0.00194,0.0578,0.111,0.3,107.743,audio_features,7kocq12UHSZ2S4U8P71RXo,spotify:track:7kocq12UHSZ2S4U8P71RXo,https://api.spotify.com/v1/tracks/7kocq12UHSZ2S4U8P71RXo,https://api.spotify.com/v1/audio-analysis/7kocq12UHSZ2S4U8P71RXo,565027,4,For the Greater Good of God - 2015 Remaster,Iron Maiden,lisede bana pamukçu derlerdi
77,0.282,0.942,0,-4.904,1,0.092,0.00114,2.77e-05,0.0875,0.36,107.992,audio_features,6KLUI6LnYdg5PIb5VKWSzu,spotify:track:6KLUI6LnYdg5PIb5VKWSzu,https://api.spotify.com/v1/tracks/6KLUI6LnYdg5PIb5VKWSzu,https://api.spotify.com/v1/audio-analysis/6KLUI6LnYdg5PIb5VKWSzu,410027,4,Ghost of the Navigator - 2015 Remaster,Iron Maiden,lisede bana pamukçu derlerdi
78,0.311,0.876,4,-5.115,0,0.0936,0.0466,0.00442,0.134,0.296,124.584,audio_features,4YsgFGkP1KeSFDWfZqVioX,spotify:track:4YsgFGkP1KeSFDWfZqVioX,https://api.spotify.com/v1/tracks/4YsgFGkP1KeSFDWfZqVioX,https://api.spotify.com/v1/audio-analysis/4YsgFGkP1KeSFDWfZqVioX,516427,4,Dance of Death - 2015 Remaster,Iron Maiden,lisede bana pamukçu derlerdi
79,0.465,0.994,11,-3.1,0,0.15,0.00297,0.0,0.361,0.23,104.029,audio_features,5HmSNijgNQ9xUmVfCyPjHJ,spotify:track:5HmSNijgNQ9xUmVfCyPjHJ,https://api.spotify.com/v1/tracks/5HmSNijgNQ9xUmVfCyPjHJ,https://api.spotify.com/v1/audio-analysis/5HmSNijgNQ9xUmVfCyPjHJ,178449,4,My Way Home Is Through You,My Chemical Romance,lisede bana pamukçu derlerdi
80,0.513,0.628,4,-9.056,0,0.19,0.0997,0.0,0.146,0.501,70.568,audio_features,2AMysGXOe0zzZJMtH3Nizb,spotify:track:2AMysGXOe0zzZJMtH3Nizb,https://api.spotify.com/v1/tracks/2AMysGXOe0zzZJMtH3Nizb,https://api.spotify.com/v1/audio-analysis/2AMysGXOe0zzZJMtH3Nizb,213933,4,Formidable,Stromae,lisede bana pamukçu derlerdi
81,0.508,0.912,9,-8.049,0,0.0368,7.06e-05,0.403,0.0492,0.682,117.582,audio_features,5qFxuUIAwJlzO60vqOiL7y,spotify:track:5qFxuUIAwJlzO60vqOiL7y,https://api.spotify.com/v1/tracks/5qFxuUIAwJlzO60vqOiL7y,https://api.spotify.com/v1/audio-analysis/5qFxuUIAwJlzO60vqOiL7y,252693,4,Rainbow In The Dark,Dio,lisede bana pamukçu derlerdi
82,0.166,0.948,11,-8.503,0,0.0631,0.00374,0.0131,0.769,0.476,177.495,audio_features,1cnA8Zf6McVyoWTr8xf0Ml,spotify:track:1cnA8Zf6McVyoWTr8xf0Ml,https://api.spotify.com/v1/tracks/1cnA8Zf6McVyoWTr8xf0Ml,https://api.spotify.com/v1/audio-analysis/1cnA8Zf6McVyoWTr8xf0Ml,506160,4,Stargazer,Rainbow,lisede bana pamukçu derlerdi
83,0.268,0.742,5,-4.939,1,0.0355,0.0518,0.0,0.626,0.416,159.779,audio_features,64yrDBpcdwEdNY9loyEGbX,spotify:track:64yrDBpcdwEdNY9loyEGbX,https://api.spotify.com/v1/tracks/64yrDBpcdwEdNY9loyEGbX,https://api.spotify.com/v1/audio-analysis/64yrDBpcdwEdNY9loyEGbX,321093,4,21 Guns,Green Day,lisede bana pamukçu derlerdi
84,0.361,0.313,7,-9.922,1,0.0305,0.812,0.0,0.301,0.257,77.844,audio_features,7mRFJZEISSe6tuV0FdaJb2,spotify:track:7mRFJZEISSe6tuV0FdaJb2,https://api.spotify.com/v1/tracks/7mRFJZEISSe6tuV0FdaJb2,https://api.spotify.com/v1/audio-analysis/7mRFJZEISSe6tuV0FdaJb2,208730,4,The Lost Boy (Bonus Track),Greg Holden,lisede bana pamukçu derlerdi
85,0.424,0.59,2,-5.531,0,0.0294,0.00389,0.000432,0.114,0.204,136.033,audio_features,4aFC7Mes7CW5vHcb8ZApAx,spotify:track:4aFC7Mes7CW5vHcb8ZApAx,https://api.spotify.com/v1/tracks/4aFC7Mes7CW5vHcb8ZApAx,https://api.spotify.com/v1/audio-analysis/4aFC7Mes7CW5vHcb8ZApAx,271173,4,Ohne dich,Rammstein,lisede bana pamukçu derlerdi
86,0.501,0.76,2,-5.802,0,0.0343,0.00268,0.0616,0.152,0.138,83.046,audio_features,5ArNGisLzrNOIVwWajRRdt,spotify:track:5ArNGisLzrNOIVwWajRRdt,https://api.spotify.com/v1/tracks/5ArNGisLzrNOIVwWajRRdt,https://api.spotify.com/v1/audio-analysis/5ArNGisLzrNOIVwWajRRdt,279893,4,Mein Herz brennt,Rammstein,lisede bana pamukçu derlerdi
87,0.473,0.783,10,-10.671,0,0.0869,0.0125,0.475,0.268,0.124,91.976,audio_features,54yLLvpezvPO1lA3GspiZj,spotify:track:54yLLvpezvPO1lA3GspiZj,https://api.spotify.com/v1/tracks/54yLLvpezvPO1lA3GspiZj,https://api.spotify.com/v1/audio-analysis/54yLLvpezvPO1lA3GspiZj,340640,4,Holy Diver,Dio,lisede bana pamukçu derlerdi
88,0.354,0.982,4,-3.026,0,0.168,0.000237,0.000294,0.204,0.194,143.772,audio_features,61mWefnWQOLf90gepjOCb3,spotify:track:61mWefnWQOLf90gepjOCb3,https://api.spotify.com/v1/tracks/61mWefnWQOLf90gepjOCb3,https://api.spotify.com/v1/audio-analysis/61mWefnWQOLf90gepjOCb3,252613,4,Duality,Slipknot,lisede bana pamukçu derlerdi
89,0.591,0.629,8,-5.584,1,0.0273,0.00144,0.431,0.0705,0.183,114.072,audio_features,50LmbBKCBeDRKYvpR7ApjG,spotify:track:50LmbBKCBeDRKYvpR7ApjG,https://api.spotify.com/v1/tracks/50LmbBKCBeDRKYvpR7ApjG,https://api.spotify.com/v1/audio-analysis/50LmbBKCBeDRKYvpR7ApjG,234707,4,Rosenrot,Rammstein,lisede bana pamukçu derlerdi
90,0.51,0.917,4,-4.806,0,0.0854,0.0054,0.000133,0.396,0.313,75.098,audio_features,3gVhsZtseYtY1fMuyYq06F,spotify:track:3gVhsZtseYtY1fMuyYq06F,https://api.spotify.com/v1/tracks/3gVhsZtseYtY1fMuyYq06F,https://api.spotify.com/v1/audio-analysis/3gVhsZtseYtY1fMuyYq06F,272440,4,Sonne,Rammstein,lisede bana pamukçu derlerdi
91,0.297,0.692,4,-5.625,0,0.0344,0.00196,3.75e-06,0.115,0.103,121.52,audio_features,0qbV4e18lWrTTxlswVoLbI,spotify:track:0qbV4e18lWrTTxlswVoLbI,https://api.spotify.com/v1/tracks/0qbV4e18lWrTTxlswVoLbI,https://api.spotify.com/v1/audio-analysis/0qbV4e18lWrTTxlswVoLbI,466587,4,The Unforgiven III,Metallica,lisede bana pamukçu derlerdi
92,0.252,0.993,4,-3.079,0,0.16,0.0234,0.0,0.228,0.118,183.773,audio_features,0axF06XwNLobcx5z8BVtYw,spotify:track:0axF06XwNLobcx5z8BVtYw,https://api.spotify.com/v1/tracks/0axF06XwNLobcx5z8BVtYw,https://api.spotify.com/v1/audio-analysis/0axF06XwNLobcx5z8BVtYw,138840,4,"Give 'Em Hell, Kid",My Chemical Romance,lisede bana pamukçu derlerdi
93,0.486,0.977,7,-3.463,1,0.0603,0.00237,0.0,0.298,0.413,103.501,audio_features,0BpKPyXhWsTaWkgXeOd1Sn,spotify:track:0BpKPyXhWsTaWkgXeOd1Sn,https://api.spotify.com/v1/tracks/0BpKPyXhWsTaWkgXeOd1Sn,https://api.spotify.com/v1/audio-analysis/0BpKPyXhWsTaWkgXeOd1Sn,221093,4,Thank You for the Venom,My Chemical Romance,lisede bana pamukçu derlerdi
94,0.467,0.883,2,-3.679,0,0.106,0.000321,0.000152,0.125,0.309,122.252,audio_features,2d6m2F4I7wCuAKtSsdhh83,spotify:track:2d6m2F4I7wCuAKtSsdhh83,https://api.spotify.com/v1/tracks/2d6m2F4I7wCuAKtSsdhh83,https://api.spotify.com/v1/audio-analysis/2d6m2F4I7wCuAKtSsdhh83,299227,4,Famous Last Words,My Chemical Romance,lisede bana pamukçu derlerdi
95,0.457,0.515,4,-4.31,1,0.0261,0.358,0.0,0.278,0.222,74.984,audio_features,0GgN4MhR5GKn5IcKN0e0rG,spotify:track:0GgN4MhR5GKn5IcKN0e0rG,https://api.spotify.com/v1/tracks/0GgN4MhR5GKn5IcKN0e0rG,https://api.spotify.com/v1/audio-analysis/0GgN4MhR5GKn5IcKN0e0rG,142973,4,Cancer,My Chemical Romance,lisede bana pamukçu derlerdi
96,0.272,0.747,5,-4.86,0,0.0401,0.000393,4.03e-05,0.16,0.255,202.777,audio_features,6olS0TmHmsGr0hXtcBsiVM,spotify:track:6olS0TmHmsGr0hXtcBsiVM,https://api.spotify.com/v1/tracks/6olS0TmHmsGr0hXtcBsiVM,https://api.spotify.com/v1/audio-analysis/6olS0TmHmsGr0hXtcBsiVM,262133,4,A Tout Le Monde - Remastered 2004,Megadeth,lisede bana pamukçu derlerdi
97,0.431,0.95,7,-4.918,1,0.26,0.00105,3.63e-05,0.272,0.56,191.936,audio_features,0jqK7sGTLsHPkQrrcrGuKD,spotify:track:0jqK7sGTLsHPkQrrcrGuKD,https://api.spotify.com/v1/tracks/0jqK7sGTLsHPkQrrcrGuKD,https://api.spotify.com/v1/audio-analysis/0jqK7sGTLsHPkQrrcrGuKD,158733,4,Still Waiting,Sum 41,lisede bana pamukçu derlerdi
98,0.308,0.866,2,-5.671,0,0.059,0.000739,0.00141,0.232,0.227,109.825,audio_features,6p8eFfPw3nQkf37aT3AkmK,spotify:track:6p8eFfPw3nQkf37aT3AkmK,https://api.spotify.com/v1/tracks/6p8eFfPw3nQkf37aT3AkmK,https://api.spotify.com/v1/audio-analysis/6p8eFfPw3nQkf37aT3AkmK,438120,4,Fear of the Dark - 2015 Remaster,Iron Maiden,lisede bana pamukçu derlerdi
99,0.402,0.912,2,-5.447,0,0.0442,0.00158,0.000179,0.0923,0.566,90.045,audio_features,20sXcaJkWP0DdzA58Colw3,spotify:track:20sXcaJkWP0DdzA58Colw3,https://api.spotify.com/v1/tracks/20sXcaJkWP0DdzA58Colw3,https://api.spotify.com/v1/audio-analysis/20sXcaJkWP0DdzA58Colw3,373899,4,The Writing On The Wall,Iron Maiden,lisede bana pamukçu derlerdi
100,0.38,0.797,8,-9.091,1,0.057,0.00184,1.42e-05,0.208,0.206,118.64,audio_features,16Fp67kTFhH0XK5Cl6Oz7r,spotify:track:16Fp67kTFhH0XK5Cl6Oz7r,https://api.spotify.com/v1/tracks/16Fp67kTFhH0XK5Cl6Oz7r,https://api.spotify.com/v1/audio-analysis/16Fp67kTFhH0XK5Cl6Oz7r,366560,4,Demolition Lovers,My Chemical Romance,lisede bana pamukçu derlerdi
101,0.513,0.937,1,-3.427,0,0.0532,0.000111,0.000102,0.083,0.543,155.015,audio_features,2kMjk14RmYyYhhSbipoa9U,spotify:track:2kMjk14RmYyYhhSbipoa9U,https://api.spotify.com/v1/tracks/2kMjk14RmYyYhhSbipoa9U,https://api.spotify.com/v1/audio-analysis/2kMjk14RmYyYhhSbipoa9U,200880,4,The Sharpest Lives,My Chemical Romance,lisede bana pamukçu derlerdi
102,0.739,0.405,4,-10.524,1,0.107,0.972,0.0,0.0699,0.827,123.497,audio_features,1rNSLiEFpAF4amVhkzfTUG,spotify:track:1rNSLiEFpAF4amVhkzfTUG,https://api.spotify.com/v1/tracks/1rNSLiEFpAF4amVhkzfTUG,https://api.spotify.com/v1/audio-analysis/1rNSLiEFpAF4amVhkzfTUG,173533,4,Blood - Hidden Track,My Chemical Romance,lisede bana pamukçu derlerdi
103,0.475,0.432,7,-7.844,1,0.0302,0.183,0.0,0.161,0.648,94.605,audio_features,6ORqU0bHbVCRjXm9AjyHyZ,spotify:track:6ORqU0bHbVCRjXm9AjyHyZ,https://api.spotify.com/v1/tracks/6ORqU0bHbVCRjXm9AjyHyZ,https://api.spotify.com/v1/audio-analysis/6ORqU0bHbVCRjXm9AjyHyZ,153467,4,Good Riddance (Time of Your Life),Green Day,mental pictures
104,0.378,0.896,2,-4.066,1,0.0407,0.000452,0.0,0.194,0.469,174.302,audio_features,5qqabIl2vWzo9ApSC317sa,spotify:track:5qqabIl2vWzo9ApSC317sa,https://api.spotify.com/v1/tracks/5qqabIl2vWzo9ApSC317sa,https://api.spotify.com/v1/audio-analysis/5qqabIl2vWzo9ApSC317sa,258773,4,Wonderwall - Remastered,Oasis,mental pictures
105,0.439,0.434,7,-14.918,1,0.0265,0.0783,4.87e-05,0.14,0.204,94.845,audio_features,0gEyKnHvgkrkBM6fbeHdwK,spotify:track:0gEyKnHvgkrkBM6fbeHdwK,https://api.spotify.com/v1/tracks/0gEyKnHvgkrkBM6fbeHdwK,https://api.spotify.com/v1/audio-analysis/0gEyKnHvgkrkBM6fbeHdwK,274707,4,Linger,The Cranberries,mental pictures
106,0.518,0.798,7,-6.386,1,0.0307,0.000762,0.000863,0.101,0.046,130.972,audio_features,55fg1bDXyNUsY2KaSMNFpA,spotify:track:55fg1bDXyNUsY2KaSMNFpA,https://api.spotify.com/v1/tracks/55fg1bDXyNUsY2KaSMNFpA,https://api.spotify.com/v1/audio-analysis/55fg1bDXyNUsY2KaSMNFpA,341267,4,Open Your Eyes,Snow Patrol,mental pictures
107,0.515,0.43,7,-9.935,1,0.0369,0.0102,0.000141,0.129,0.104,91.841,audio_features,1ytTeSRAU6IRo2itVDwtPv,spotify:track:1ytTeSRAU6IRo2itVDwtPv,https://api.spotify.com/v1/tracks/1ytTeSRAU6IRo2itVDwtPv,https://api.spotify.com/v1/audio-analysis/1ytTeSRAU6IRo2itVDwtPv,238640,4,Creep,Radiohead,mental pictures
108,0.356,0.917,9,-6.006,1,0.0479,0.0335,0.0,0.406,0.518,171.176,audio_features,57iDDD9N9tTWe75x6qhStw,spotify:track:57iDDD9N9tTWe75x6qhStw,https://api.spotify.com/v1/tracks/57iDDD9N9tTWe75x6qhStw,https://api.spotify.com/v1/audio-analysis/57iDDD9N9tTWe75x6qhStw,357267,4,Bitter Sweet Symphony,The Verve,mental pictures
109,0.19,0.265,9,-9.206,1,0.0356,0.863,0.0,0.134,0.101,79.012,audio_features,4UzVcXufOhGUwF56HT7b8M,spotify:track:4UzVcXufOhGUwF56HT7b8M,https://api.spotify.com/v1/tracks/4UzVcXufOhGUwF56HT7b8M,https://api.spotify.com/v1/audio-analysis/4UzVcXufOhGUwF56HT7b8M,262533,4,My Immortal,Evanescence,mental pictures
110,0.518,0.797,6,-5.153,1,0.0309,0.000681,0.0,0.107,0.293,132.918,audio_features,0ADZ5dmXhlfzjMw6lefoPl,spotify:track:0ADZ5dmXhlfzjMw6lefoPl,https://api.spotify.com/v1/tracks/0ADZ5dmXhlfzjMw6lefoPl,https://api.spotify.com/v1/audio-analysis/0ADZ5dmXhlfzjMw6lefoPl,238173,4,Far Away,Nickelback,mental pictures
111,0.579,0.508,2,-9.484,1,0.027,0.00574,0.000494,0.0575,0.609,147.125,audio_features,40riOy7x9W7GXjyGp4pjAv,spotify:track:40riOy7x9W7GXjyGp4pjAv,https://api.spotify.com/v1/tracks/40riOy7x9W7GXjyGp4pjAv,https://api.spotify.com/v1/audio-analysis/40riOy7x9W7GXjyGp4pjAv,391376,4,Hotel California - 2013 Remaster,Eagles,mental pictures
112,0.584,0.533,10,-7.11,0,0.0305,0.684,0.0,0.306,0.224,131.745,audio_features,3YKptz29AsOlm7WAVnztBh,spotify:track:3YKptz29AsOlm7WAVnztBh,https://api.spotify.com/v1/tracks/3YKptz29AsOlm7WAVnztBh,https://api.spotify.com/v1/audio-analysis/3YKptz29AsOlm7WAVnztBh,288427,3,Kiss from a Rose,Seal,mental pictures
113,0.599,0.732,5,-6.843,1,0.026,0.0145,0.000467,0.143,0.295,97.997,audio_features,2Ms33RTRCT6gArrpcrPxmo,spotify:track:2Ms33RTRCT6gArrpcrPxmo,https://api.spotify.com/v1/tracks/2Ms33RTRCT6gArrpcrPxmo,https://api.spotify.com/v1/audio-analysis/2Ms33RTRCT6gArrpcrPxmo,263867,4,Feel,Robbie Williams,mental pictures
114,0.294,0.641,11,-9.316,1,0.0291,0.0163,0.22,0.112,0.226,79.759,audio_features,3YRCqOhFifThpSRFJ1VWFM,spotify:track:3YRCqOhFifThpSRFJ1VWFM,https://api.spotify.com/v1/tracks/3YRCqOhFifThpSRFJ1VWFM,https://api.spotify.com/v1/audio-analysis/3YRCqOhFifThpSRFJ1VWFM,536067,4,November Rain,Guns N' Roses,mental pictures
115,0.214,0.828,7,-2.66,1,0.0383,0.0142,1.61e-06,0.161,0.388,169.876,audio_features,2gANywSFYF58YFMPdDSAjC,spotify:track:2gANywSFYF58YFMPdDSAjC,https://api.spotify.com/v1/tracks/2gANywSFYF58YFMPdDSAjC,https://api.spotify.com/v1/audio-analysis/2gANywSFYF58YFMPdDSAjC,356600,4,Stand by Me,Oasis,mental pictures
116,0.311,0.733,4,-18.015,0,0.0436,0.888,0.95,0.386,0.454,115.663,audio_features,0ehcL7EsiSy1mpgOk3EFg8,spotify:track:0ehcL7EsiSy1mpgOk3EFg8,https://api.spotify.com/v1/tracks/0ehcL7EsiSy1mpgOk3EFg8,https://api.spotify.com/v1/audio-analysis/0ehcL7EsiSy1mpgOk3EFg8,62663,3,Romance,My Chemical Romance,mental pictures
117,0.561,0.327,11,-10.835,0,0.0327,0.902,0.000469,0.111,0.298,161.858,audio_features,3bHhUEOTIbezeZ856R0BX5,spotify:track:3bHhUEOTIbezeZ856R0BX5,https://api.spotify.com/v1/tracks/3bHhUEOTIbezeZ856R0BX5,https://api.spotify.com/v1/audio-analysis/3bHhUEOTIbezeZ856R0BX5,236307,4,Society,Eddie Vedder,mental pictures
118,0.458,0.783,8,-3.226,0,0.0322,0.346,6.14e-06,0.13,0.224,113.072,audio_features,4xBHZ2Mr0gCdFYXrPZuYXO,spotify:track:4xBHZ2Mr0gCdFYXrPZuYXO,https://api.spotify.com/v1/tracks/4xBHZ2Mr0gCdFYXrPZuYXO,https://api.spotify.com/v1/audio-analysis/4xBHZ2Mr0gCdFYXrPZuYXO,167907,3,Lonely Day,System Of A Down,mental pictures
119,0.585,0.776,5,-5.898,1,0.0459,0.0572,7.74e-06,0.3,0.427,77.987,audio_features,5xEM5hIgJ1jjgcEBfpkt2F,spotify:track:5xEM5hIgJ1jjgcEBfpkt2F,https://api.spotify.com/v1/tracks/5xEM5hIgJ1jjgcEBfpkt2F,https://api.spotify.com/v1/audio-analysis/5xEM5hIgJ1jjgcEBfpkt2F,244507,4,Complicated,Avril Lavigne,mental pictures
120,0.733,0.794,5,-10.023,1,0.0307,0.0614,0.0367,0.33,0.931,148.174,audio_features,37Tmv4NnfQeb0ZgUC4fOJj,spotify:track:37Tmv4NnfQeb0ZgUC4fOJj,https://api.spotify.com/v1/tracks/37Tmv4NnfQeb0ZgUC4fOJj,https://api.spotify.com/v1/audio-analysis/37Tmv4NnfQeb0ZgUC4fOJj,348624,4,Sultans Of Swing,Dire Straits,mental pictures
121,0.327,0.938,0,-3.237,1,0.0645,0.0708,3.79e-06,0.148,0.326,162.937,audio_features,0UvCh63URrLFcPkKt99hHd,spotify:track:0UvCh63URrLFcPkKt99hHd,https://api.spotify.com/v1/tracks/0UvCh63URrLFcPkKt99hHd,https://api.spotify.com/v1/audio-analysis/0UvCh63URrLFcPkKt99hHd,289560,4,Don't Look Back in Anger - Remastered,Oasis,mental pictures
122,0.564,0.774,1,-9.424,1,0.0368,0.0135,0.00191,0.0861,0.657,100.894,audio_features,6wpGqhRvJGNNXwWlPmkMyO,spotify:track:6wpGqhRvJGNNXwWlPmkMyO,https://api.spotify.com/v1/tracks/6wpGqhRvJGNNXwWlPmkMyO,https://api.spotify.com/v1/audio-analysis/6wpGqhRvJGNNXwWlPmkMyO,277477,4,I Still Haven't Found What I'm Looking For,U2,mental pictures
123,0.465,0.919,4,-4.025,1,0.0408,1.83e-05,2.07e-05,0.262,0.537,135.997,audio_features,5OQsiBsky2k2kDKy2bX2eT,spotify:track:5OQsiBsky2k2kDKy2bX2eT,https://api.spotify.com/v1/tracks/5OQsiBsky2k2kDKy2bX2eT,https://api.spotify.com/v1/audio-analysis/5OQsiBsky2k2kDKy2bX2eT,235293,4,Learn to Fly,Foo Fighters,mental pictures
124,0.492,0.888,7,-4.631,0,0.0343,0.426,2.56e-06,0.316,0.793,162.137,audio_features,3PRGcLvFKBGcG5LMer7rn7,spotify:track:3PRGcLvFKBGcG5LMer7rn7,https://api.spotify.com/v1/tracks/3PRGcLvFKBGcG5LMer7rn7,https://api.spotify.com/v1/audio-analysis/3PRGcLvFKBGcG5LMer7rn7,180930,4,All About Us,t.A.T.u.,mental pictures
125,0.388,0.746,1,-5.306,1,0.0317,0.000555,0.0,0.0719,0.459,159.707,audio_features,6fQJg7MdQssgZJDhTJtFtd,spotify:track:6fQJg7MdQssgZJDhTJtFtd,https://api.spotify.com/v1/tracks/6fQJg7MdQssgZJDhTJtFtd,https://api.spotify.com/v1/audio-analysis/6fQJg7MdQssgZJDhTJtFtd,251333,4,Somewhere Out There,Our Lady Peace,mental pictures
126,0.28,0.81,7,-6.397,1,0.0679,0.00149,0.000698,0.888,0.228,152.629,audio_features,2h42myhx0EJEUZcfL8XWEQ,spotify:track:2h42myhx0EJEUZcfL8XWEQ,https://api.spotify.com/v1/tracks/2h42myhx0EJEUZcfL8XWEQ,https://api.spotify.com/v1/audio-analysis/2h42myhx0EJEUZcfL8XWEQ,254530,4,Cambaz - Canlı,mor ve ötesi,mental pictures
127,0.447,0.449,2,-10.634,1,0.0376,0.934,0.961,0.0697,0.036,92.468,audio_features,1BncfTJAWxrsxyT9culBrj,spotify:track:1BncfTJAWxrsxyT9culBrj,https://api.spotify.com/v1/tracks/1BncfTJAWxrsxyT9culBrj,https://api.spotify.com/v1/audio-analysis/1BncfTJAWxrsxyT9culBrj,315427,4,Experience,Ludovico Einaudi,mental pictures
128,0.765,0.473,10,-5.829,1,0.0514,0.287,0.0,0.391,0.34,119.992,audio_features,5kqIPrATaCc2LqxVWzQGbk,spotify:track:5kqIPrATaCc2LqxVWzQGbk,https://api.spotify.com/v1/tracks/5kqIPrATaCc2LqxVWzQGbk,https://api.spotify.com/v1/audio-analysis/5kqIPrATaCc2LqxVWzQGbk,237300,4,7 Years,Lukas Graham,mental pictures
